Date,Zone_ID,TGBT_ID,Armoire_ID,Machine_ID,Product_ID,Demand,Price,Production_Capacity,Inventory_Level,Order_Backlog,Competitor_Price,Raw_Material_Cost,Labor_Cost,Energy_Cost,Machine_Utilization,Energy_Consumption,Maintenance_History,Failure_Rate,Supply_Chain_Risks,Quality_Control,Financial_Risks,Compliance
2024-09-10,3,101,A1,M2,P3,129,15.16307207390376,520,106,23,13.852394199160416,4.26264013411582,4.728471690090062,2.159846773398985,0.9481248881792586,5289,Replaced faulty component,0.02035839464340605,Supplier A lead time increased,0.910877234216254,0.9696946965771327,Compliant with ISO 9001
2024-09-11,1,101,A1,M1,P2,87,10.037028920452425,370,239,29,16.470531252002097,2.178288474578656,1.3628247512487142,1.5106447262498395,0.734207502892041,5287,Replaced faulty component,0.011421165594316541,Supplier B bankruptcy risk,0.9468888481052141,0.9391011188140602,Compliant with ISO 14001
2024-09-12,3,101,A1,M2,P1,123,8.183090007228788,511,105,36,13.13479862006485,1.8297498602274116,1.4010298272949568,4.672972563490082,0.8661756352217983,5409,No maintenance recorded,0.0254539006924028,Transportation strike affecting delivery,0.9297769498280107,0.9619159964406334,Compliant with OHSAS 18001
2024-09-13,2,101,A3,M3,P1,75,13.306954754793944,380,145,58,15.894355867842668,1.9696277996357323,2.1893344292097443,2.6388641384090428,0.8423550317767128,5493,No maintenance recorded,0.01168669497813477,Supplier A lead time increased,0.9554042187636229,0.9462029949595742,Compliant with ISO 9001
2024-09-14,1,103,A1,M3,P2,133,10.513347846804706,442,182,67,6.023872606166089,4.564841015433515,3.1775750345018197,2.2957494394782034,0.9090883778648832,4666,No maintenance recorded,0.037351886013218406,Supplier B bankruptcy risk,0.9556519155438845,0.9088969717925112,Compliant with ISO 9001
2024-09-15,3,103,A2,M3,P3,95,8.214320611058895,430,109,61,10.465472659551079,4.207783062975659,4.554744059892655,1.7897630909095281,0.9370109548863825,5089,No maintenance recorded,0.015256597892350482,Transportation strike affecting delivery,0.916262132227741,0.9464673474060561,Compliant with ISO 9001
2024-09-16,1,103,A2,M2,P2,93,15.35668983230246,450,168,47,10.124652693057543,2.012395929102918,2.876890576356006,3.322968566900175,0.8801116455661921,4753,No maintenance recorded,0.04360356860137541,Transportation strike affecting delivery,0.958142128838333,0.9193527663075778,Compliant with OHSAS 18001
2024-09-17,1,103,A3,M3,P2,123,5.381894862023383,481,217,31,8.07414210269299,2.623682264889308,2.9302674311281467,2.0628589712476955,0.8919339586376589,4124,Replaced faulty component,0.04287438188749271,Supplier B bankruptcy risk,0.940961493093352,0.933399767785122,Compliant with ISO 9001
2024-09-18,3,102,A2,M3,P1,97,6.591599372142836,397,103,60,12.394698655481864,1.0761894017648133,3.328229660044492,3.0232485478894406,0.7565797333480216,4565,No maintenance recorded,0.027624912151298614,Transportation strike affecting delivery,0.9582507049983776,0.9236962546079786,Compliant with ISO 9001
2024-09-19,1,103,A3,M1,P1,99,15.67722234502823,472,122,27,14.632224895303532,2.0267400931465667,4.800885276953345,1.1719265946484563,0.707447211172274,4864,Routine maintenance,0.02190879376453339,Transportation strike affecting delivery,0.9573152013837268,0.9365827274832068,Compliant with OHSAS 18001
2024-09-20,3,103,A1,M3,P3,149,15.26086344921642,325,130,34,18.776263818407543,1.2688207670122797,3.491094881014356,4.049821250963545,0.7435612020660434,4510,Routine maintenance,0.02818544315779594,Supplier A lead time increased,0.906992078771749,0.9072928330367968,Compliant with OHSAS 18001
2024-09-21,2,103,A2,M3,P1,72,10.992441158700679,554,168,29,11.059499614987576,3.998174446036588,1.1762479190891377,3.9256969010800504,0.8199088895913353,5286,Replaced faulty component,0.02132539599401726,Supplier A lead time increased,0.9060193721357849,0.9406155203130019,Compliant with ISO 9001
2024-09-22,2,101,A3,M1,P1,84,11.835436792728935,536,137,47,17.19627573465498,1.4705532603673905,1.3575755519143877,4.732778107987103,0.8827485983874901,5314,No maintenance recorded,0.01117858480089474,Supplier A lead time increased,0.9665649965716544,0.9695415723468259,Compliant with ISO 14001
2024-09-23,2,101,A1,M2,P2,61,18.965872385371092,515,137,33,12.028421183391913,3.1549868277184085,1.2054662748819855,1.8430067496821705,0.8644227176926416,5164,No maintenance recorded,0.01057640906351014,Supplier B bankruptcy risk,0.9667343720025592,0.9396968305662143,Compliant with ISO 14001
2024-09-24,1,101,A1,M2,P1,76,11.268754924669214,433,249,38,5.606481239539573,4.093730301294775,1.678589548384946,1.547057021330644,0.7427020400113851,4058,Replaced faulty component,0.04692690070060231,Transportation strike affecting delivery,0.9086042309552677,0.9583283250636576,Compliant with ISO 9001
2024-09-25,2,101,A2,M3,P3,100,8.07323526973503,380,210,61,17.742684982973337,3.4073428030220523,1.1867428099913169,1.348619881741398,0.8114466173309789,4580,No maintenance recorded,0.010607808986097136,Supplier B bankruptcy risk,0.9648468509091241,0.9005030944371089,Compliant with ISO 9001
2024-09-26,3,102,A3,M2,P2,124,16.70301632231199,405,161,52,18.362405152869115,3.0676574856224623,1.0753159629254276,4.327479772462912,0.8400594281301178,5316,Routine maintenance,0.014572062868471987,Transportation strike affecting delivery,0.9252701544574332,0.9189632472705473,Compliant with ISO 14001
2024-09-27,2,102,A3,M1,P3,107,11.687653754942328,519,213,78,10.934981848214424,3.9402413935308913,4.358335233989148,4.320379572210494,0.7351626228955773,4141,Replaced faulty component,0.039552777473928075,Supplier B bankruptcy risk,0.904660681092465,0.956712434800949,Compliant with ISO 14001
2024-09-28,1,102,A3,M1,P3,55,7.81092471355284,379,115,36,11.906491503640934,1.7034520480955324,3.145549876052544,1.5291336087648602,0.9010568557138297,5064,Routine maintenance,0.023665654256654182,Transportation strike affecting delivery,0.9540726184720998,0.9675960465430812,Compliant with ISO 9001
2024-09-29,3,101,A1,M1,P2,57,5.874508225287973,332,108,50,18.770680222286636,4.926712277735366,3.2491583241450224,3.889173262873664,0.7097886995412228,4479,No maintenance recorded,0.016696488852020974,Supplier B bankruptcy risk,0.9583851012614575,0.9415819506522681,Compliant with ISO 9001
2024-09-30,1,103,A2,M3,P2,80,6.657836264391213,364,145,32,8.709065543302295,4.853228841955625,1.4169725932932344,2.675564432752692,0.732922598768157,5037,Replaced faulty component,0.04266742386904822,Supplier B bankruptcy risk,0.955415373639041,0.9361199551701544,Compliant with OHSAS 18001
2024-10-01,3,103,A3,M1,P2,58,12.215460280316293,587,160,28,12.318995999684383,4.4275339243258225,2.455113996862415,1.9496902945302415,0.7981801078226511,4599,Routine maintenance,0.046385064693948055,Supplier A lead time increased,0.9661299752733078,0.9448526172914414,Compliant with ISO 14001
2024-10-02,1,102,A1,M2,P1,88,14.001264991809043,499,240,60,11.22715008983982,3.2582763019906977,4.381590373829255,4.2817785320933845,0.8759971926732308,4272,Replaced faulty component,0.027963256892091615,Supplier B bankruptcy risk,0.9665607204555741,0.9302936454651741,Compliant with ISO 14001
2024-10-03,1,101,A2,M1,P2,105,12.14681817696215,458,140,25,15.452522083511923,2.410836590093956,3.8501012888356847,3.8054716579176127,0.7363288119527913,5144,Replaced faulty component,0.021343279993483972,Supplier A lead time increased,0.9585419499909669,0.9277408918689114,Compliant with ISO 14001
2024-10-04,2,103,A3,M3,P3,56,19.19251882894998,476,192,72,18.388719467618035,3.009970336709154,4.82795593990279,3.4848063743664506,0.9364097817625372,4375,Routine maintenance,0.026697974082648866,Supplier B bankruptcy risk,0.9522013382234971,0.9621386448480129,Compliant with ISO 14001
2024-10-05,3,101,A2,M3,P3,84,7.771537701328855,423,130,66,7.485497527433829,2.401058704813403,4.51217224330582,1.4253907711788352,0.9409834317511938,4892,Replaced faulty component,0.03876375085877151,Supplier B bankruptcy risk,0.976806030184946,0.9412530117448971,Compliant with ISO 9001
2024-10-06,2,102,A2,M2,P3,147,11.978781731320137,314,141,44,5.587171671639599,1.6779721741848443,4.850712877665141,4.675292725202057,0.9461973200760061,5141,Routine maintenance,0.016015626873186202,Supplier A lead time increased,0.9418240012049195,0.9545574444677993,Compliant with ISO 14001
2024-10-07,1,102,A3,M2,P2,55,12.618795903081406,431,244,46,11.442513345888726,3.677959473832447,4.539632812680145,2.04812370977188,0.8326261892013825,5284,Routine maintenance,0.02784384016844918,Supplier B bankruptcy risk,0.9148499295742156,0.9669753493858371,Compliant with OHSAS 18001
2024-10-08,1,101,A3,M3,P1,83,17.900398368527995,344,109,27,6.9300335322186175,2.5529464065770293,4.629125702064565,3.1984266077503616,0.786808057816901,5123,No maintenance recorded,0.024220031531558415,Supplier A lead time increased,0.9755423658707545,0.9786456186344951,Compliant with ISO 14001
2024-10-09,2,103,A2,M3,P1,134,8.697093410474515,460,166,50,16.921469662442448,2.2271524888343945,1.0125685568593177,2.7143856948935663,0.7479942740171801,5070,No maintenance recorded,0.031924891027269954,Supplier B bankruptcy risk,0.9277633177999558,0.9163697287876886,Compliant with ISO 14001
2024-10-10,2,102,A1,M2,P3,111,17.699428165228298,479,229,67,10.515274531615827,2.659030693485453,4.707890602870111,3.9027407233916533,0.9117756304932205,4966,Replaced faulty component,0.0221466924361174,Supplier B bankruptcy risk,0.9039158082674008,0.920580819837558,Compliant with OHSAS 18001
2024-10-11,3,102,A1,M3,P2,149,14.677225517794366,360,242,61,16.12571333640702,2.176623031743372,2.9169365410697825,2.895936373131114,0.9255224283823926,5273,No maintenance recorded,0.04363950787726385,Supplier B bankruptcy risk,0.9674396435115168,0.9755482643479378,Compliant with ISO 14001
2024-10-12,3,103,A1,M1,P3,84,6.424713352254011,539,167,49,13.013211522833076,2.6319486340716347,2.234403934579998,4.215868546664552,0.7135433072452457,5329,Replaced faulty component,0.015005138753703417,Supplier A lead time increased,0.9296099102271155,0.9025699445701504,Compliant with ISO 14001
2024-10-13,2,103,A1,M2,P3,110,8.318963067872684,306,229,68,6.577311543008912,2.6030694350032766,1.8737523181248013,2.9167279291335757,0.7219050436289579,4196,No maintenance recorded,0.033394783628379006,Supplier B bankruptcy risk,0.9730350349122608,0.918616837009987,Compliant with OHSAS 18001
2024-10-14,2,103,A3,M1,P2,90,5.66660258840841,417,175,48,13.115934282091997,1.54346478355335,1.7520891236545997,4.356830973237315,0.7024177393306852,5483,Replaced faulty component,0.049220902057784975,Supplier A lead time increased,0.9209313396496304,0.9755714218826569,Compliant with ISO 9001
2024-10-15,2,101,A1,M2,P1,80,9.922228569891798,425,128,60,14.76492378045465,2.6233978365181487,4.05571175688924,4.595138001700775,0.8808641158041565,4991,Replaced faulty component,0.04664660290793492,Supplier B bankruptcy risk,0.9618188489373743,0.942382021704912,Compliant with ISO 9001
2024-10-16,2,101,A3,M1,P2,94,13.483664162607434,322,148,59,17.62083832118865,1.6860516420304306,3.4293090674780986,3.29130666002794,0.8559862588791232,5259,Routine maintenance,0.019662305336921697,Transportation strike affecting delivery,0.9332104322304138,0.9754477678383662,Compliant with ISO 14001
2024-10-17,2,103,A1,M2,P3,75,16.132465227717958,379,156,73,18.724969987565956,3.8383555617061864,2.27811846039664,2.775028513014006,0.9498858862419377,4590,Replaced faulty component,0.017520531199181934,Supplier A lead time increased,0.9347515721824996,0.9564579286169137,Compliant with ISO 9001
2024-10-18,3,101,A2,M1,P1,149,5.246173903114668,389,248,49,14.189052690209637,4.852771208742788,1.9078760140171647,1.4706327344178733,0.9163903475682836,5144,Routine maintenance,0.012969133832881879,Transportation strike affecting delivery,0.967402700391023,0.9707252123151316,Compliant with ISO 14001
2024-10-19,3,103,A2,M2,P2,134,13.894954744850722,335,132,26,9.55668393982317,3.4007756124798294,4.499037976305882,2.1179253811067675,0.8186588197140473,4127,Replaced faulty component,0.0347155797862264,Supplier A lead time increased,0.9158430040616724,0.9166597606779364,Compliant with ISO 9001
2024-10-20,1,101,A2,M1,P2,77,9.985278313191486,414,239,22,7.344552531557567,2.4016309969231435,3.0557519431707783,1.742601805166601,0.9453386924064233,4195,Routine maintenance,0.026113473200553003,Transportation strike affecting delivery,0.920494173094953,0.9502226249465715,Compliant with ISO 14001
2024-10-21,1,102,A3,M2,P2,93,10.663997457860479,526,232,42,17.489013056375406,4.359606501032484,3.100935746015472,2.3270787524142165,0.9026009481302872,5469,Replaced faulty component,0.022447366221956873,Supplier B bankruptcy risk,0.9160439621348662,0.9376052521340846,Compliant with ISO 9001
2024-10-22,1,102,A3,M2,P3,93,6.475979809017955,438,162,38,9.33566131819709,4.167585723992712,4.805421681167967,2.9724735878742665,0.7717344557799701,5335,Replaced faulty component,0.03855814730847483,Supplier A lead time increased,0.975461356437501,0.9013560293523941,Compliant with OHSAS 18001
2024-10-23,1,101,A3,M2,P2,101,11.098176089723417,508,228,64,10.035532233548366,1.5271240999914153,4.403539793340766,3.261121188665497,0.8472780969545674,4617,No maintenance recorded,0.03783805811028305,Transportation strike affecting delivery,0.9171368424343955,0.9540503718940505,Compliant with OHSAS 18001
2024-10-24,1,102,A1,M3,P1,133,17.149637101544997,401,148,78,13.586410245108263,4.6543191252521625,4.8429187102158,2.00256153143839,0.7557726677383763,4777,Replaced faulty component,0.04287956923330258,Supplier A lead time increased,0.939368218237127,0.9766751089906389,Compliant with ISO 9001
2024-10-25,3,101,A2,M2,P2,53,9.269765134909917,436,152,43,16.11986905537819,4.54120949762104,1.1250692905488244,1.520800150815556,0.7376170003066042,5118,Routine maintenance,0.022612585254601525,Supplier A lead time increased,0.9794055513016928,0.9585841971199381,Compliant with OHSAS 18001
2024-10-26,1,103,A1,M1,P1,101,17.234045790624325,553,209,22,19.621886986808164,1.983661456891343,3.6860505500025615,3.2404484575324446,0.7371114774601008,4547,Replaced faulty component,0.01989656373595617,Transportation strike affecting delivery,0.9313230499528147,0.9477896504639469,Compliant with OHSAS 18001
2024-10-27,1,101,A1,M1,P3,142,16.33136441496847,525,101,45,10.126520378824033,3.816398257230042,3.0403727484156042,3.7308245717324713,0.7108268183419152,4079,Replaced faulty component,0.03037715243185584,Supplier B bankruptcy risk,0.9289989744771876,0.9602876577492847,Compliant with ISO 9001
2024-10-28,3,102,A2,M1,P2,115,8.316179175391497,305,199,47,12.851074011673983,4.878373980963672,1.5880465358583113,3.5386003858075363,0.8173624438527802,4057,Routine maintenance,0.018479089938038307,Supplier A lead time increased,0.9176840525884099,0.9023778787725877,Compliant with OHSAS 18001
2024-10-29,1,103,A1,M1,P3,135,14.647473296498603,597,121,27,15.54287424616582,4.835116398147699,4.531770577160197,1.1362109341417965,0.8325385616806344,5101,No maintenance recorded,0.04710296415928095,Supplier B bankruptcy risk,0.9083757538212315,0.9249733830073041,Compliant with ISO 9001
2024-10-30,2,102,A2,M3,P3,92,13.632654699352043,519,153,30,12.375531804504494,2.3848039637140874,4.377242224983644,3.5479149048990255,0.9186243217076564,5041,Replaced faulty component,0.04903768388204827,Supplier A lead time increased,0.9623986335995369,0.978968834537004,Compliant with OHSAS 18001
2024-10-31,2,102,A2,M2,P3,132,5.973254378401794,544,133,22,18.947329898354738,1.9420383742446932,3.74164750885133,4.225665987368561,0.721869610685376,4697,Replaced faulty component,0.02255064276276976,Transportation strike affecting delivery,0.9403252788560494,0.9671086984729796,Compliant with ISO 14001
2024-11-01,3,101,A2,M2,P2,134,7.227613460856043,438,176,35,7.580575066603482,4.793595312936791,1.0862605062642596,3.5249374718211683,0.8184877546055909,4653,Routine maintenance,0.02464885464251698,Supplier B bankruptcy risk,0.9175082934615915,0.9747479628002982,Compliant with ISO 14001
2024-11-02,3,103,A2,M2,P1,125,6.887582401648202,569,136,73,19.789747825897642,2.6335828195749826,2.3845947187314147,1.8705770068704735,0.8620323789678108,4348,Routine maintenance,0.023511439107494234,Supplier A lead time increased,0.9189338763021999,0.9426135815066343,Compliant with ISO 14001
2024-11-03,3,102,A1,M1,P2,142,5.04382114898993,423,218,76,18.576168017515876,2.5934834392675215,2.221431556676874,3.4512498157806895,0.792206787076358,4964,Replaced faulty component,0.03131630837592313,Supplier B bankruptcy risk,0.9238593342065112,0.9363097191622742,Compliant with ISO 9001
